,id,vignette_name,generation_number,generation_time,response,reflection_score
2005,97,Eamon,1,48190,eamon could try to pull alongside the vehicle and see if the person will respond to hand signals to move to the shoulder of the road,40
2006,97,Eamon,2,51731,eamon could gently bump the rear of the vehicle to try to get the person to pull over then wait inside his vehicle for police to arrive,4
2007,97,Eamon,3,48018,eamon could stay behind the driver and flash his headlights repeatedly,62
2008,97,Eamon,4,31429,eamon could just keep driving behind the vehicle and do nothing,68
2009,97,Eamon,5,31732,eamon could call a friend and ask for advice,53
2010,97,Darya,0,31863,darya could ask ted to see if he has an online receipt and ask for the ticket taker to accept it,100
2011,97,Darya,1,20637,darya could ask her friends to help chip in for a new ticket,96
2012,97,Darya,2,39234,darya could tell ted shell wait for him outside the entrance while he goes home to get the ticket,45
2013,97,Darya,3,20787,darya could offer to livestream the concert to ted while he waits in his car,42
2014,97,Darya,4,39353,darya could help ted find someone to get into his house and bring the ticket to him,60
2015,97,Darya,5,18762,darya could chip in a little money to get someone to retrieve the ticket and bring to ted,58
2016,97,Mary,0,39663,mary could work on the assignment during class,56
2017,97,Mary,1,34372,mary explain the situation to her teacher and ask if she can email the assignment immediately upon returning home,100
2018,97,Mary,2,25163,mary could cry in front of her teacher,0
2019,97,Mary,3,47045,mary could turn in the assignment at the next class with an explanation,54
2020,97,Mary,4,36238,mary could turn in a written explanation instead of the assignment then hope for the best when she turns it in next class,53
2021,97,Mary,5,13916,mary could steal someone elses work and use it as her own,0
2022,97,Liz,0,19442,liz could leave a message for her friend at the desk,100
2023,97,Liz,1,26524,liz could ask the gym to page her friend and ask her to meet her at the front desk,100
2024,97,Liz,2,34279,liz could ask the gym for leniency with the assurance that she will renew at her next visit,92
2025,97,Liz,3,52857,liz could ask to leave a note with her friends name on it taped to the locker room door,60
2026,97,Liz,4,43999,liz could ask if a oneday pass is available,100
2027,97,Liz,5,15767,liz could throw a tantrum,0
2028,97,Brian,0,29258,brian could refuse to let anyone leave until the money shows up,40
2029,97,Brian,1,35228,brian could review security cameras or try to track down the time frame when the money went missing,74
2030,97,Brian,2,112042,brian could borrow the money from someone to put into the till,33
2031,97,Brian,3,50160,brian could call his manager and ask for advice trying to prove he is willing to resolve the issue with a supervisors help,97
2032,97,Brian,4,13947,brian could quit his job,6
2033,97,Brian,5,46894,brian could stay late and recount the money then leave a note for the supervisor if its still necessary,93
2034,97,Brad,0,28850,brad could panic,0
2035,97,Brad,1,3963,brad could cry,0
2036,97,Brad,2,39041,brad could have a meeting with his fellow hikers and tell them the truth and gravity of the situation then have a vote on the best course of action,76
2037,97,Brad,3,47085,brad could make a fire for a signal provided its carefully controlled and supervised at all times,100
2038,97,Brad,4,61107,brad could assess the resources the group has available and create a plan based on that,100
2039,97,Brad,5,76240,brad could mark a trail and have pairs of hikers follow different trails for a short distance to see if there is a better location to set up camp or better yet a path leading out of the forest,64
2040,97,Eunice,0,25031,eunice could scream for help,60
2041,97,Eunice,1,11731,eunice could take pictures of him using her cell phone,61
2042,97,Eunice,2,42929,eunice could walk over to the familys belongings and start rummaging herself,0
2043,97,Eunice,3,23589,eunice could ask other nearby beachgoers for help,70
2044,97,Eunice,4,55988,eunice could throw a tube of sunscreen at him,0
2045,97,Eunice,5,13282,eunice could try to distract the teen,63
2046,97,Heinz,0,18956,heinz could steal the money,61
2047,97,Heinz,1,23457,heinz could post their situation on social media,86
2048,97,Heinz,2,20646,heinz could appeal to the insurance company,97
2049,97,Heinz,3,35385,heinz could sell belongings for money,100
2050,97,Heinz,4,48408,heinz could try to steal the medication,24
2051,97,Heinz,5,34711,heinz could ask the doctors for additional resources,100
2052,46,Josh,0,53823,catch with some gypsies that stopped to check on him,71
2053,46,Josh,1,34215,call his mistress to come give him a ride,33
2054,46,Josh,2,26804,create a time machine to go back and buy another car that wouldnt break down,99
2055,46,Josh,3,22058,call 911 and steal the police car when they arrive,2
2056,46,Josh,4,30517,reschedule the trip,47
2057,46,Josh,5,26699,leviate to the airport,78
2058,46,Heinz,0,17271,start a ponzi scheme,5
2059,46,Heinz,1,15241,win the lottery,96
2060,46,Heinz,2,12960,rob a bank,0
2061,46,Heinz,3,18788,go to church and steal from the offering plate,0
2062,46,Heinz,4,26430,become a gold digger,10
2063,46,Heinz,5,11076,become a literal gold digger,80
2064,46,Liz,0,32584,use her friends bring a guest benefit,71
2065,46,Liz,1,31148,get a new friend and go to a different gym,33
2066,46,Liz,2,37595,send her friend a message via telepathic means,93
2067,46,Liz,3,12075,quit working out,27
2068,46,Liz,4,53018,get flash gordon to take her in so fast that no one sees,100
2069,46,Liz,5,30042,steal a homeless guys phone and use it to call her friend,0
2070,46,Eamon,0,33907,crash into the car  its better than letting them kill someone,23
2071,46,Eamon,1,41917,call the us air force to bomb the guy,4
2072,46,Eamon,2,21309,call putin to bomb the car,0
2073,46,Eamon,3,16638,pray that everything will work out for the best,26
2074,46,Eamon,4,20764,use mind control to force the car to stop,100
2075,46,Eamon,5,13892,shoot the drunk driver,10
2076,46,Darya,0,27878,befriend someone with a ticket,71
2077,46,Darya,1,67271,cut a hole in the roof and rappel in,67
2078,46,Darya,2,14181,blow a hole in a wall and walk in,1
2079,46,Darya,3,23829,steal a jet and fly in,1
2080,46,Darya,4,8337,steal a tank and drive in,0
2081,46,Darya,5,11067,go home,50
2082,46,Mary,0,35879,drop the class,23
2083,46,Mary,1,20918,lie to the teacher,25
2084,46,Mary,2,16040,have her brother bring the assignment to her,84
2085,46,Mary,3,28172,use esp to make the teacher forget he gave an assignment,94
2086,46,Mary,4,10314,fake a heart attack,8
2087,46,Mary,5,32961,tell her teacher she will bring it in tomorrow for lessor credit,88
2088,46,Brian,0,14568,update his resume,82
2089,46,Brian,1,16665,go visit the unemployment office at break,71
2090,46,Brian,2,16894,watch the cctv system to see who stole the money,97
2091,46,Brian,3,11571,steal the money and put it in,12
2092,46,Brian,4,28091,promise to pay it back,71
2093,46,Brian,5,18684,tell his boss to deduct it from his paycheck,70
2094,46,Eunice,0,21611,hire someone to beat the guy up,10
2095,46,Eunice,1,36646,tell him to stop stealing,82
2096,46,Eunice,2,16063,refer him to a local church he needs better morals,77
2097,46,Eunice,3,24282,flash the guy he will stop stealing,93
2098,46,Eunice,4,20042,flirt with the guy maybe that will convince him to stop,68
2099,46,Eunice,5,13623,shoot the guy the world doesnt need thieves,0
2100,46,Brad,0,13489,start a fire for signal,91
2101,46,Brad,1,10335,scream for help,79
2102,46,Brad,2,30672,quit walking in circles  ,84
2103,46,Brad,3,16796,forage for food,82
2104,46,Brad,4,34435,walk downhill until you find water then follow the water out of the wilderness,78
2105,46,Brad,5,5827,pray,91
2106,104,Josh,0,18269,call an uber,42
2107,104,Josh,1,15748,stay in car and be depressed,21
2108,104,Josh,2,6464,have a mental breakdown,25
2109,104,Josh,3,29199,delayget a different flight,59
2110,104,Josh,4,15261,get some food,49
2111,104,Josh,5,8428,sleep in car,21
2112,104,Brian,0,21852,make some money thru other means,53
2113,104,Brian,1,5561,call the police,55
2114,104,Brian,2,9728,ask his family for money,32
2115,104,Brian,3,6879,ask his friends for money,21
2116,104,Brian,4,11290,go over security footage,65
2117,104,Brian,5,15349,investigate and try to recall what happened,64
2118,104,Heinz,0,29561,talk to hospital about payment,59
2119,104,Heinz,1,20842,talk to doctor about options in delaying,45
2120,104,Heinz,2,16736,get treatment and not pay,36
2121,104,Heinz,3,30914,get treatment and plead with hospital,27
2122,104,Heinz,4,17523,sell all belongings,37
2123,104,Heinz,5,20403,be depressed,5
2124,104,Eunice,0,18590,follow the teen,45
2125,104,Eunice,1,16193,attack the teen,29
2126,104,Eunice,2,15964,citizen arrest the teen,42
2127,104,Eunice,3,16379,get someone else to talk to the teen,42
2128,104,Eunice,4,6502,get someone else to stop the teen,35
2129,104,Eunice,5,17531,get someone else to attack the teen,16
2130,104,Liz,0,33365,call for the friend by shouting,27
2131,104,Liz,1,10482,talk to the front desk,61
2132,104,Liz,2,10397,talk to the front desk to find friend,59
2133,104,Liz,3,4660,go home,19
2134,104,Liz,4,12532,have lunchsnack,24
2135,104,Liz,5,11761,do nothing,16
2136,104,Brad,0,40934,inventory food,56
2137,104,Brad,1,14746,go on the internet,56
2138,104,Brad,2,15027,go thru emergency manual,58
2139,104,Brad,3,21077,talk with friends on what to do,59
2140,104,Brad,4,5582,go back,43
2141,104,Brad,5,1902,rest,49
2142,104,Mary,0,23644,create an excuse,54
2143,104,Mary,1,10295,pretend to be sick,39
2144,104,Mary,2,19702,get someone to go home and get homework,53
2145,104,Mary,3,8950,steal someone elses homework,23
2146,104,Mary,4,6289,go home and get homework,56
2147,104,Mary,5,17702,let mom talk to teach,55
2148,104,Eamon,0,14368,laugh,24
2149,104,Eamon,1,5254,film the driver,14
2150,104,Eamon,2,16276,get other people to do something,52
2151,104,Eamon,3,9403,hit the car,31
2152,104,Eamon,4,9961,be depressed,9
2153,104,Eamon,5,42216,call someone and ask what to do,54
2154,104,Darya,0,46900,go online and try to find how to get ticket record,55
2155,104,Darya,1,15492,call concert organizers,58
2156,104,Darya,2,24113,steal someone elses ticket,28
2157,104,Darya,3,26716,fight with each other,26
2158,104,Darya,4,5800,be depressed,8
2159,104,Darya,5,11345,eat first,16
2160,3,Eunice,0,28084,go talk to the family,100
2161,3,Eunice,1,9014,talk to the teen,60
2162,3,Eunice,2,10902,watch closely,61
2163,3,Eunice,3,17030,yell at  confront the teen,0
2164,3,Eunice,4,23054,call 911,49
2165,3,Eunice,5,9486,ignore the situation,0
2166,3,Liz,0,15606,wait for her friend,100
2167,3,Liz,1,10974,use the front desk phone,100
2168,3,Liz,2,15348,borrow someone elses phone,94
2169,3,Liz,3,8342,renew her membership,100
2170,3,Liz,4,8565,leave the gym,65
2171,3,Liz,5,7654,sneak into the gym,0
2172,3,Eamon,0,15126,slow down  avoid the driver,100
2173,3,Eamon,1,7847,pull over,100
2174,3,Eamon,2,5845,call 911,100
2175,3,Eamon,3,7262,take a detour,54
2176,3,Eamon,4,8542,honk at the driver ,0
2177,3,Eamon,5,8326,pass the car,0
2178,3,Josh,0,11557,call a taxi,100
2179,3,Josh,1,19686,call a tow truck or roadside assistance service,100
2180,3,Josh,2,15709,call family  friends for help,100
2181,3,Josh,3,15215,miss  cancel the trip,38
2182,3,Josh,4,13847,walk  run to the airport,36
2183,3,Josh,5,8654,hitchhike a ride,0
2184,3,Brian,0,15663,tell his manager the truth,100
2185,3,Brian,1,15733,ask his coworkers about the missing money,100
2186,3,Brian,2,12959,pool money with coworkers,68
2187,3,Brian,3,8125,put his own money in ,70
2188,3,Brian,4,17727,lie about missing money  fudge number ,0
2189,3,Brian,5,20677,ignore the missing money  do nothing,0
2190,3,Mary,0,11965,tell the teacher the truth,100
2191,3,Mary,1,4126,call her mom,100
2192,3,Mary,2,9598,redo the assignment before class,100
2193,3,Mary,3,14799,copy someone elses homework,0
2194,3,Mary,4,12454,turn nothing in do nothing ,0
2195,3,Mary,5,4503,skip class,0
2196,3,Heinz,0,9550,take out a loan,53
2197,3,Heinz,1,17967,ask family  friends for money,56
2198,3,Heinz,2,9327,fundraise money,59
2199,3,Heinz,3,5526,do not get treatment ,0
2200,3,Heinz,4,5262,get another job,60
2201,3,Heinz,5,14470,seek government or charity assistance,63
2202,3,Brad,0,7630,call for help,100
2203,3,Brad,1,5046,keep hiking,0
2204,3,Brad,2,11759,star a fire not for signal,53
2205,3,Brad,3,10134,stay put  make shelter,100
2206,3,Brad,4,10031,kill  eat his friends ,0
2207,3,Brad,5,8901,search  hunt for food,49
2208,3,Darya,0,7743,go without him,0
2209,3,Darya,1,5845,skip the concert,49
2210,3,Darya,2,8159,go home to find the ticket,54
2211,3,Darya,3,9438,give him her ticket ,46
2212,3,Darya,4,5877,try to buy another ticket,100
2213,3,Darya,5,6814,help him sneak in,0
2214,52,Brian,0,35721,not sure,0
2215,52,Brian,1,5489,cry,38
2216,52,Brian,2,7923,feel frustation,69
2217,52,Brian,3,2307,worry,70
2218,52,Brian,4,11086,do more accounting,70
2219,52,Brian,5,5615,worry more,72
2220,52,Liz,0,13095,feel frustration,56
2221,52,Liz,1,13638,go back to the office,41
2222,52,Liz,2,5975,cry,41
2223,52,Liz,3,5518,feel more frustation,63
2224,52,Liz,4,2607,not sure,0
2225,52,Liz,5,1287,idk,17
2226,52,Mary,0,4899,cry,60
2227,52,Mary,1,2599,get angry,67
2228,52,Mary,2,2847,cry a lot,60
2229,52,Mary,3,7951,get mad,64
2230,52,Mary,4,2967,go home,75
2231,52,Mary,5,2087,not sure,0
2232,52,Eamon,0,3969,nothing,0
2233,52,Eamon,1,11494,i dont know,0
2234,52,Eamon,2,2471,i dont know,0
2235,52,Eamon,3,2295,i dont know,0
2236,52,Eamon,4,2135,i dont know,0
2237,52,Eamon,5,3279,i dont know,0
2238,52,Darya,0,5411,wait for him,0
2239,52,Darya,1,7487,no idea,0
2240,52,Darya,2,2591,no idea,0
2241,52,Darya,3,1550,no idea,0
2242,52,Darya,4,3071,no idea,0
2243,52,Darya,5,1293,no idea,0
2244,52,Eunice,0,6015,do nothing,0
2245,52,Eunice,1,8526,stares at the teen,0
2246,52,Eunice,2,9927,mind her business,0
2247,52,Eunice,3,1423,na,0
2248,52,Eunice,4,1191,na,0
2249,52,Eunice,5,807,na,0
2250,52,Josh,0,6033,leave the car,66
2251,52,Josh,1,1951,idk,0
2252,52,Josh,2,823,idk,0
2253,52,Josh,3,775,idk,0
2254,52,Josh,4,831,idk,0
2255,52,Josh,5,855,idk,0
2256,52,Heinz,0,6213,idk,0
2257,52,Heinz,1,839,idk,0
2258,52,Heinz,2,790,idk,0
2259,52,Heinz,3,863,idk,0
2260,52,Heinz,4,785,idk,0
2261,52,Heinz,5,732,idk,0
2262,52,Brad,0,5439,idk,0
2263,52,Brad,1,855,idk,0
2264,52,Brad,2,759,idk,0
2265,52,Brad,3,847,idk,0
2266,52,Brad,4,791,idk,0
2267,52,Brad,5,959,idk,0
2268,66,Heinz,0,40498,sell possessions,35
2269,66,Heinz,1,40642,sell bloodplasma,68
2270,66,Heinz,2,18014,collect bottles to recycle,40
2271,66,Heinz,3,10111,steal,4
2272,66,Heinz,4,14733,gamble,0
2273,66,Heinz,5,41542,seek a country where it may be easiercheaperfree to access treatment,62
2274,66,Brian,0,47227,call corporate,60
2275,66,Brian,1,34809,review video footage to find the truth,77
2276,66,Brian,2,8173,call the police,71
2277,66,Brian,3,30191,ask customers for helptips ,39
2278,66,Brian,4,17617,recount,56
2279,66,Brian,5,38852,take more money out as there is already a problem and keep it for himself because he may lose his job regardless,0
2280,66,Brad,0,34462,find an easy place to be seen,73
2281,66,Brad,1,13192,conserve energy,82
2282,66,Brad,2,23426,look for water,85
2283,66,Brad,3,13708,huddle together for warmth,96
2284,66,Brad,4,23006,shout loudly,19
2285,66,Brad,5,31158,move a lot such as dancing to keep warm,25
2286,66,Liz,0,26569,go back to the office to get her phone,62
2287,66,Liz,1,10876,try to meet her friend halfway to tell her,37
2288,66,Liz,2,40900,ask the gym to allow for them to go in this once as she did not know it had just expired,73
2289,66,Liz,3,15217,find somewhere else they can play ,83
2290,66,Liz,4,18998,leave a message for her friend at the front desk of the gym,58
2291,66,Liz,5,30953,change plans to going out for lunch ,72
2292,66,Eamon,0,13972,follow the driver,6
2293,66,Eamon,1,34453,stop the driver to investigate,32
2294,66,Eamon,2,25020,call home to inform them of what is happening,60
2295,66,Eamon,3,40680,crash into the car for insurance money,0
2296,66,Eamon,4,26524,ignore the situation and continue driving normally,34
2297,66,Eamon,5,48704,pull up next to the driver and yell at them,0
2298,66,Josh,0,19109,call airport to change the flight,84
2299,66,Josh,1,24175,buy another ticket,94
2300,66,Josh,2,34273,rent a carbikescooter,66
2301,66,Josh,3,24311,steal a vehicle,0
2302,66,Josh,4,33695,call in a bomb threat to airport to delay the flight,0
2303,66,Josh,5,56548,sneak intoonto a passing truck,5
2304,66,Mary,0,31198,lie about the assignment,21
2305,66,Mary,1,14126,ask if she could turn it in later today,73
2306,66,Mary,2,14084,cry,1
2307,66,Mary,3,23650,steal someones homework and change the name,5
2308,66,Mary,4,72788,buy her grade,19
2309,66,Mary,5,19780,threaten the teacher with having committed sexual assault,0
2310,66,Eunice,0,17482,attack the child,4
2311,66,Eunice,1,29337,protect only eunices belongings,35
2312,66,Eunice,2,51559,look around for anyone else that might know the teen if they arent part of the family,59
2313,66,Eunice,3,27720,take pictures of the teen going through the bags,54
2314,66,Eunice,4,32482,yell to grab everyones attention,60
2315,66,Eunice,5,12101,follow the teen ,41
2316,66,Darya,0,23462,print out another ticket nearby,89
2317,66,Darya,1,46201,prove there was another ticket and try to have the event give another,61
2318,66,Darya,2,21490,sell her ticket for two cheaper ones ,58
